contact_id,acquisition_channel,signup_date,has_purchase,days_since_last_activity,consent_status,consent_source,page_views,key_page_views,email_clicks,form_submits,demo_request,webinar_signup
L00994,Paid Search,2026-04-15,0,12,opted_in,signup_form,15,2,6,1,0,1
L00995,Paid Search,2026-02-01,0,48,opted_in,gated_content,14,1,1,0,0,0
L00996,Paid Search,2026-05-11,0,68,unknown,unknown,13,1,0,1,0,0
L00997,Paid Search,2026-01-28,0,83,opted_in,event,3,0,0,0,0,0
L00998,Paid Search,2026-02-21,0,101,opted_in,event,9,1,3,3,0,1
L00999,Paid Search,2026-05-11,0,67,opted_in,signup_form,14,1,2,0,0,0
L01000,Paid Search,2026-05-03,0,132,unknown,unknown,5,1,0,0,0,0
L01001,Paid Search,2026-01-06,0,111,opted_in,import,9,2,0,1,0,0
L01002,Paid Search,2026-01-24,0,39,opted_in,newsletter,14,2,0,1,1,1
L01003,Paid Search,2026-04-04,0,46,opted_out,event,11,2,0,2,1,0
L01004,Paid Search,2026-03-04,0,0,opted_in,signup_form,9,3,5,0,0,0
L01005,Paid Search,2026-03-13,0,42,opted_in,gated_content,11,3,7,1,0,0
L01006,Paid Search,2026-04-26,0,118,opted_out,import,0,0,0,0,0,0
L01007,Paid Search,2026-05-02,0,81,opted_in,signup_form,5,0,3,1,0,0
L01008,Paid Search,2025-12-16,0,24,unknown,unknown,13,2,0,1,1,0
L01009,Paid Search,2026-02-01,0,80,opted_in,event,10,1,1,0,1,0
L01010,Paid Search,2026-03-20,0,108,unknown,unknown,8,1,0,2,0,0
L01011,Paid Search,2026-05-16,0,88,opted_in,gated_content,5,4,4,0,0,0
L01012,Paid Search,2026-04-24,0,58,opted_in,newsletter,14,2,4,0,1,0
L01013,Paid Search,2026-03-26,0,81,opted_out,event,6,1,0,1,1,0
L01014,Paid Search,2026-03-10,0,73,opted_in,import,3,1,1,0,0,0
L01015,Paid Search,2026-02-02,0,60,opted_in,import,8,3,5,2,0,1
L01016,Paid Search,2026-05-09,0,5,opted_in,event,13,3,3,2,0,0
L01017,Paid Search,2026-01-20,0,96,unknown,unknown,6,0,0,1,0,0
L01018,Paid Search,2025-12-06,0,70,opted_in,signup_form,6,0,0,1,0,0
L01019,Paid Search,2026-04-18,0,94,opted_in,signup_form,8,2,2,0,0,0
L01020,Paid Search,2026-03-15,0,75,unknown,unknown,15,0,0,2,0,0
L01021,Paid Search,2026-01-18,0,98,unknown,unknown,9,1,0,2,1,0
L01022,Paid Search,2026-01-28,0,144,opted_out,signup_form,0,0,0,0,0,0
L01023,Paid Search,2026-01-01,0,100,opted_in,event,4,1,6,0,0,1
L01024,Paid Search,2026-01-24,0,63,opted_in,signup_form,3,0,0,0,0,1
L01025,Paid Search,2025-12-20,0,117,opted_out,gated_content,10,3,0,0,1,0
L01026,Paid Search,2026-02-08,0,59,opted_in,newsletter,11,1,6,0,0,0
L01027,Paid Search,2025-12-08,0,55,opted_in,signup_form,9,2,0,0,0,0
L01028,Paid Search,2026-02-21,0,36,opted_in,gated_content,4,1,1,1,0,0
L01029,Paid Search,2026-03-21,0,99,opted_in,import,4,2,1,2,0,0
L01030,Paid Search,2026-01-20,0,88,opted_in,import,10,2,5,2,0,0
L01031,Paid Search,2026-03-19,0,120,opted_in,event,4,2,1,2,0,0
L01032,Paid Search,2025-12-02,0,22,opted_in,import,12,3,4,1,1,1
L01033,Paid Search,2025-12-10,0,67,opted_out,newsletter,3,2,0,1,0,0
L01034,Paid Search,2026-02-28,0,84,unknown,unknown,3,3,0,0,0,0
L01035,Paid Search,2026-04-20,0,92,opted_in,event,8,2,1,2,1,1
L01036,Paid Search,2025-12-12,0,115,opted_in,import,5,3,0,0,1,0
L01037,Paid Search,2026-04-05,0,70,opted_in,event,9,0,0,0,0,0
L01038,Paid Search,2026-05-26,0,69,opted_in,gated_content,4,0,3,0,0,0
L01039,Paid Search,2026-03-06,0,51,opted_in,signup_form,10,1,0,1,0,0
L01040,Paid Search,2026-02-14,0,58,opted_out,gated_content,16,2,0,0,0,0
L01041,Paid Search,2026-01-08,0,93,opted_in,gated_content,7,2,6,0,0,0
L01042,Paid Search,2026-03-26,0,117,unknown,unknown,8,0,0,0,0,0
L01043,Paid Search,2025-12-09,0,34,opted_in,signup_form,14,3,4,0,0,0
L01044,Paid Search,2026-02-17,0,125,opted_in,import,9,2,4,0,0,0
L01045,Paid Search,2026-04-09,0,40,opted_in,import,6,1,2,0,0,0
L01046,Paid Search,2026-01-10,0,66,opted_in,import,8,0,3,0,0,0
L01047,Paid Search,2026-05-22,0,108,opted_in,gated_content,9,2,1,2,0,0
L01048,Paid Search,2026-05-22,0,44,opted_in,import,14,2,0,1,0,0
L01049,Paid Search,2026-03-22,0,103,unknown,unknown,6,1,0,1,0,0
L01050,Paid Search,2026-02-28,0,102,opted_in,newsletter,7,2,2,0,0,0
L01051,Paid Search,2025-12-02,0,121,opted_out,event,8,2,0,1,0,0
L01052,Paid Search,2026-01-01,0,87,opted_in,newsletter,8,1,3,0,0,0
L01053,Paid Search,2026-05-18,0,61,opted_in,gated_content,11,1,2,1,1,0
L01054,Paid Search,2026-05-13,0,71,opted_in,event,7,0,5,1,1,0
L01055,Paid Search,2026-02-05,0,105,opted_in,signup_form,8,1,0,0,0,0
L01056,Paid Search,2025-12-26,0,92,opted_in,signup_form,8,1,1,1,0,1
L01057,Paid Search,2026-02-18,0,89,opted_in,signup_form,6,1,1,0,0,0
L01058,Paid Search,2026-02-09,0,43,opted_in,signup_form,14,2,1,0,1,0
L01059,Paid Search,2026-05-07,0,144,opted_in,import,0,0,3,0,0,0
L01060,Paid Search,2026-04-05,0,97,opted_in,import,8,0,1,0,0,0
L01061,Paid Search,2026-05-28,0,103,opted_in,import,8,3,1,1,0,0
L01062,Paid Search,2026-02-15,0,112,unknown,unknown,1,0,0,1,0,0
L01063,Paid Search,2026-02-24,0,95,opted_in,import,7,0,3,0,0,0
L01064,Paid Search,2026-01-08,0,122,opted_in,event,9,1,2,0,0,0
L01065,Paid Search,2026-04-13,0,102,unknown,unknown,9,1,0,0,0,0
L01066,Paid Search,2025-12-21,0,144,opted_out,newsletter,2,1,0,0,0,0
L01067,Paid Search,2026-03-13,0,80,unknown,unknown,4,1,0,0,1,0
L01068,Paid Search,2026-04-04,0,53,opted_in,newsletter,16,2,5,1,1,1
L01069,Paid Search,2025-12-21,0,87,opted_in,event,6,1,7,1,0,1
L01070,Paid Search,2026-01-13,0,97,opted_out,signup_form,2,0,0,1,0,0
L01071,Paid Search,2026-03-26,0,127,opted_out,signup_form,7,2,0,1,0,0
L01072,Paid Search,2026-01-24,0,90,opted_in,import,6,2,3,0,0,0
L01073,Paid Search,2026-01-10,0,59,opted_in,gated_content,17,0,0,2,0,0
L01074,Paid Search,2026-05-10,0,89,opted_out,event,10,1,0,1,0,1
L01075,Paid Search,2026-03-07,0,12,opted_in,newsletter,8,2,5,2,0,0
L01076,Paid Search,2026-01-23,0,59,opted_in,newsletter,12,2,4,1,0,0
L01077,Paid Search,2026-05-06,0,64,opted_in,newsletter,8,2,2,0,0,0
L01078,Paid Search,2026-04-08,0,72,opted_in,signup_form,4,1,2,1,0,0
L01079,Paid Search,2026-05-20,0,82,opted_in,event,11,3,0,0,0,0
L01080,Paid Search,2026-02-28,0,45,opted_in,event,9,4,4,0,0,0
L01081,Paid Search,2026-01-26,0,75,opted_in,gated_content,2,0,4,1,0,0
L01082,Paid Search,2026-03-28,0,134,opted_in,import,2,1,0,0,0,0
L01083,Paid Search,2026-02-25,0,81,opted_in,event,6,1,0,2,1,1
L01084,Paid Search,2026-02-24,0,86,opted_in,newsletter,8,2,2,0,0,0
L01085,Paid Search,2026-01-19,0,109,opted_in,import,6,0,4,0,0,0
L01086,Paid Search,2026-02-23,0,93,opted_in,newsletter,9,1,6,2,1,0
L01087,Paid Search,2026-05-01,0,60,opted_in,signup_form,5,1,0,0,0,0
L01088,Paid Search,2026-05-09,0,86,opted_in,import,7,2,4,0,0,0
L01089,Paid Search,2026-01-02,0,64,opted_in,signup_form,12,3,0,0,0,1
L01090,Paid Search,2026-02-16,0,65,opted_in,newsletter,5,0,7,2,1,0
L01091,Paid Search,2025-12-20,0,80,unknown,unknown,6,1,0,0,0,0
L01092,Paid Search,2026-01-03,0,88,unknown,unknown,2,2,0,0,0,0
L01093,Paid Search,2026-02-25,0,100,opted_in,import,6,1,0,1,0,1
L01094,Paid Search,2026-01-02,0,37,unknown,unknown,8,2,0,1,0,0
L01095,Paid Search,2026-01-23,0,123,opted_in,gated_content,7,0,2,1,0,1
L01096,Paid Search,2025-12-25,0,78,opted_in,import,8,3,1,0,1,0
L01097,Paid Search,2026-04-24,0,88,opted_in,newsletter,9,2,2,0,0,0
L01098,Paid Search,2026-05-01,0,81,opted_out,newsletter,6,0,0,0,0,0
L01099,Paid Search,2026-05-07,0,62,opted_in,newsletter,6,2,4,3,0,0
L01100,Paid Search,2026-05-16,0,88,opted_in,import,1,1,0,0,0,0
L01101,Paid Search,2026-01-27,0,150,opted_in,import,10,0,2,0,0,0
L01102,Paid Search,2026-02-22,0,51,opted_in,newsletter,7,2,2,0,1,0
L01103,Paid Search,2026-05-28,0,57,opted_in,signup_form,4,0,7,1,0,0
L01104,Paid Search,2026-02-14,0,51,opted_in,signup_form,7,1,3,3,1,0
L01105,Paid Search,2026-05-10,0,31,opted_in,event,9,1,5,1,1,0
L01106,Paid Search,2026-01-10,0,126,opted_in,event,5,2,4,1,0,0
L01107,Paid Search,2026-04-14,0,49,opted_in,signup_form,8,1,2,0,1,0
L01108,Paid Search,2026-01-16,0,102,unknown,unknown,9,2,0,2,1,0
L01109,Paid Search,2026-05-14,0,126,opted_in,event,0,0,3,0,0,0
L01110,Paid Search,2026-04-06,0,102,opted_in,import,2,1,1,0,0,0
L01111,Paid Search,2026-05-18,0,83,opted_in,import,10,2,5,0,0,1
L01112,Paid Search,2026-02-05,0,61,opted_in,event,1,1,0,0,0,0
L01113,Paid Search,2026-05-05,0,27,opted_in,newsletter,10,2,5,0,0,0
L01114,Paid Search,2026-01-21,0,46,unknown,unknown,6,1,0,1,0,1
L01115,Paid Search,2025-12-21,0,51,unknown,unknown,10,2,0,0,0,0
L01116,Paid Search,2026-02-19,0,83,opted_in,newsletter,13,3,3,2,0,0
L01117,Paid Search,2026-04-04,0,6,opted_out,event,12,1,0,0,1,0
L01118,Paid Search,2025-12-27,0,42,opted_in,gated_content,8,1,4,1,0,0
L01119,Paid Search,2025-12-22,0,108,opted_in,newsletter,7,2,2,1,0,0
L01120,Paid Search,2025-12-23,0,112,unknown,unknown,4,0,0,1,0,0
L01121,Paid Search,2026-04-24,0,110,opted_in,gated_content,2,1,0,0,0,0
L01122,Paid Search,2026-03-10,0,8,opted_in,gated_content,8,2,2,1,0,0
L01123,Paid Search,2026-05-23,0,84,unknown,unknown,9,3,0,2,0,0
L01124,Paid Search,2025-12-02,0,56,opted_in,event,11,2,7,1,1,0
L01125,Paid Search,2026-03-22,0,128,opted_in,signup_form,8,1,1,2,0,0
L01126,Paid Search,2026-02-11,0,60,opted_in,signup_form,7,2,4,1,1,0
L01127,Paid Search,2026-02-15,0,74,unknown,unknown,15,2,0,1,0,1
L01128,Paid Search,2025-12-03,0,154,opted_in,import,6,2,5,1,0,1
L01129,Paid Search,2025-12-09,0,72,opted_in,gated_content,6,2,0,1,0,1
L01130,Paid Search,2026-04-25,0,45,opted_in,signup_form,8,2,0,1,0,0
L01131,Paid Search,2026-05-25,0,47,opted_in,event,6,0,2,1,1,0
L01132,Paid Search,2025-12-22,0,120,unknown,unknown,6,0,0,1,0,0
L01133,Paid Search,2026-02-06,0,59,opted_in,gated_content,2,2,0,0,0,0
L01134,Paid Search,2026-03-16,0,96,unknown,unknown,5,1,0,1,0,0
L01135,Paid Search,2026-05-05,0,102,opted_in,signup_form,5,1,0,2,0,0
L01136,Paid Search,2026-01-05,0,50,opted_in,import,7,0,3,1,0,0
L01137,Paid Search,2026-03-21,0,79,opted_in,signup_form,5,2,3,0,0,0
L01138,Paid Search,2026-02-08,0,82,opted_in,newsletter,12,0,5,1,0,1
L01139,Paid Search,2026-05-14,0,80,opted_in,import,12,1,0,0,1,0
L01140,Paid Search,2026-05-01,0,141,unknown,unknown,7,0,0,1,0,0
L01141,Paid Search,2026-04-24,0,88,opted_in,event,0,0,0,0,0,0
L01142,Paid Search,2026-03-08,0,85,opted_in,signup_form,13,0,2,1,1,0
L01143,Paid Search,2026-05-04,0,66,opted_out,event,7,2,0,1,0,0
L01144,Paid Search,2026-05-07,0,76,opted_in,signup_form,13,0,2,1,0,0
L01145,Paid Search,2026-03-10,0,133,opted_in,signup_form,4,1,0,1,0,1
L01146,Paid Search,2026-03-15,0,93,opted_in,event,12,1,2,1,0,0
L01147,Paid Search,2026-05-17,0,122,opted_in,gated_content,2,1,0,0,0,0
L01148,Paid Search,2026-03-19,0,73,opted_out,signup_form,9,2,0,0,1,0
L01149,Paid Search,2026-01-11,0,106,opted_in,import,5,2,4,1,0,0
L01150,Paid Search,2026-04-18,0,79,opted_in,import,12,3,0,0,0,0
L01151,Paid Search,2026-04-08,0,67,opted_in,signup_form,9,2,3,0,1,0
L01152,Paid Search,2026-01-16,0,54,opted_in,newsletter,8,1,5,1,1,0
L01153,Paid Search,2026-05-10,0,108,opted_in,newsletter,10,2,7,0,0,1
L01154,Paid Search,2026-03-09,0,123,unknown,unknown,5,1,0,1,0,0
L01155,Paid Search,2026-05-26,0,5,opted_in,signup_form,14,1,2,0,1,0
L01156,Paid Search,2026-01-19,0,77,opted_out,import,13,2,0,1,0,0
L01157,Paid Search,2026-05-06,0,134,opted_out,gated_content,5,2,0,1,0,0
L01158,Paid Search,2026-04-27,0,114,opted_in,signup_form,4,2,7,0,0,0
L01159,Paid Search,2026-01-21,0,116,opted_in,newsletter,7,1,4,0,0,0
L01160,Paid Search,2026-03-01,0,97,opted_in,gated_content,0,0,0,1,0,0
L01161,Direct,2026-01-24,0,112,opted_in,import,4,1,0,0,0,0
L01162,Direct,2026-02-12,0,57,opted_in,import,11,1,1,1,0,0
L01163,Direct,2026-04-23,0,100,unknown,unknown,0,0,0,0,0,0
L01164,Direct,2026-01-04,0,67,opted_in,newsletter,6,1,3,0,0,0
L01165,Direct,2026-03-06,0,38,opted_in,signup_form,14,4,5,2,1,0
L01166,Direct,2026-03-16,0,138,opted_in,newsletter,0,0,1,0,0,0
L01167,Direct,2026-05-24,0,99,opted_in,newsletter,7,3,0,0,0,0
L01168,Direct,2026-04-28,0,45,opted_in,event,11,1,3,1,0,1
L01169,Direct,2026-04-28,0,88,unknown,unknown,5,1,0,0,0,0
L01170,Direct,2026-02-04,0,107,opted_in,gated_content,8,1,3,0,0,0
L01171,Direct,2025-12-02,0,82,opted_in,event,13,3,5,1,1,0
L01172,Direct,2026-05-02,0,91,opted_out,event,6,0,0,1,0,1
L01173,Direct,2025-12-01,0,103,opted_out,signup_form,7,0,0,0,0,0
L01174,Direct,2026-01-24,0,82,opted_out,import,1,0,0,1,0,0
L01175,Direct,2025-12-24,0,56,unknown,unknown,8,3,0,1,1,0
L01176,Direct,2026-02-04,0,84,opted_in,gated_content,6,1,1,2,1,1
L01177,Direct,2026-03-12,0,64,opted_in,event,6,1,0,1,0,0
L01178,Direct,2026-04-02,0,103,opted_in,gated_content,5,0,4,0,0,0
L01179,Direct,2025-12-28,0,111,opted_in,event,6,2,0,1,0,0
L01180,Direct,2026-05-06,0,64,opted_in,newsletter,6,3,3,1,0,0
L01181,Direct,2026-02-24,0,51,opted_in,newsletter,5,2,2,1,1,0
L01182,Direct,2025-12-02,0,64,opted_in,gated_content,12,0,0,0,0,1
L01183,Direct,2026-01-01,0,124,opted_in,newsletter,5,2,4,0,0,0
L01184,Direct,2026-03-01,0,146,opted_in,gated_content,4,1,0,0,0,0
L01185,Direct,2025-12-12,0,154,opted_in,import,2,0,0,1,0,0
L01186,Direct,2026-03-26,0,99,opted_in,newsletter,10,4,5,0,1,0
L01187,Direct,2026-04-11,0,102,opted_out,signup_form,9,2,0,0,0,0
L01188,Direct,2026-02-02,0,102,opted_in,newsletter,7,1,0,2,0,0
L01189,Direct,2026-05-23,0,90,opted_in,gated_content,7,1,0,1,0,0
L01190,Direct,2026-04-24,0,108,opted_in,import,8,0,3,1,1,0
L01191,Direct,2025-12-26,0,83,opted_in,newsletter,6,0,2,1,1,0
L01192,Direct,2026-05-07,0,101,opted_in,gated_content,7,1,3,0,0,0
L01193,Direct,2026-04-26,0,37,opted_in,signup_form,12,2,7,1,0,0
L01194,Direct,2026-01-07,0,77,opted_in,import,15,2,0,1,1,0
L01195,Direct,2026-03-26,0,129,opted_in,newsletter,2,0,0,0,0,0
L01196,Direct,2025-12-04,0,42,unknown,unknown,5,0,0,1,0,0
L01197,Direct,2026-05-27,0,27,opted_in,event,15,2,5,2,0,1
L01198,Direct,2026-05-27,0,50,opted_out,newsletter,5,2,0,1,0,0
L01199,Direct,2026-04-24,0,84,opted_in,event,15,1,4,1,0,0
L01200,Direct,2026-01-17,0,74,opted_in,event,9,1,5,0,1,0
L01201,Direct,2026-01-01,0,54,opted_in,signup_form,8,1,5,0,0,0
L01202,Direct,2026-02-24,0,74,opted_in,signup_form,7,1,1,1,0,1
L01203,Direct,2026-01-16,0,136,unknown,unknown,11,0,0,1,0,0
L01204,Direct,2026-01-12,0,94,opted_in,gated_content,4,1,5,2,0,0
L01205,Direct,2026-01-20,0,88,unknown,unknown,10,1,0,1,0,0
L01206,Direct,2026-03-17,0,29,unknown,unknown,10,2,0,0,0,0
L01207,Direct,2026-03-16,0,45,opted_out,signup_form,4,1,0,1,1,0
L01208,Direct,2026-05-20,0,89,unknown,unknown,9,2,0,1,0,0
L01209,Direct,2026-04-17,0,84,opted_in,signup_form,0,0,0,0,0,0
L01210,Direct,2026-01-05,0,125,opted_out,import,6,0,0,0,0,0
L01211,Direct,2026-04-19,0,76,opted_in,newsletter,8,3,3,0,0,0
L01212,Direct,2026-04-05,0,92,unknown,unknown,8,1,0,1,0,0
L01213,Direct,2025-12-27,0,77,opted_in,newsletter,7,1,3,0,1,0
L01214,Direct,2026-05-07,0,107,opted_in,gated_content,1,1,0,0,0,0
L01215,Direct,2025-12-04,0,14,opted_in,signup_form,10,3,8,2,1,0
L01216,Direct,2026-01-07,0,0,opted_in,signup_form,6,3,8,2,1,0
L01217,Direct,2025-12-19,0,141,opted_in,gated_content,5,0,3,1,0,0
L01218,Direct,2026-02-09,0,51,unknown,unknown,14,4,0,1,0,0
L01219,Direct,2025-12-16,0,90,unknown,unknown,9,2,0,1,0,0
L01220,Direct,2026-04-09,0,123,unknown,unknown,14,0,0,0,0,0
L01221,Direct,2026-01-11,0,89,unknown,unknown,8,2,0,0,0,0
L01222,Direct,2026-02-01,0,90,opted_in,gated_content,5,2,0,1,0,1
L01223,Direct,2026-05-10,0,84,opted_in,newsletter,8,0,6,0,0,0
L01224,Direct,2026-03-10,0,120,opted_in,newsletter,4,0,0,0,0,0
L01225,Direct,2026-05-11,0,132,opted_out,newsletter,6,2,0,0,0,0
L01226,Direct,2026-03-06,0,41,opted_in,gated_content,11,2,6,2,0,1
L01227,Direct,2025-12-18,0,52,unknown,unknown,7,1,0,1,1,1
L01228,Direct,2026-03-01,0,116,opted_in,signup_form,7,2,2,1,0,0
L01229,Direct,2026-03-04,0,107,opted_in,event,8,0,1,1,0,0
L01230,Direct,2026-03-20,0,72,opted_in,signup_form,5,0,1,0,0,0
L01231,Direct,2025-12-01,0,98,opted_in,event,6,1,3,2,0,0
L01232,Direct,2025-12-15,0,94,opted_in,gated_content,1,1,1,2,1,0
L01233,Direct,2025-12-10,0,32,unknown,unknown,11,2,0,1,0,0
L01234,Direct,2026-03-10,0,48,opted_in,newsletter,10,3,2,0,1,0
L01235,Direct,2025-12-15,0,125,opted_in,gated_content,5,1,0,0,0,0
L01236,Direct,2026-05-16,0,90,opted_in,event,5,1,0,1,0,0
L01237,Direct,2026-03-05,0,97,opted_in,newsletter,9,1,3,0,1,0
L01238,Direct,2026-04-06,0,54,opted_in,newsletter,9,2,4,2,0,0
L01239,Direct,2026-03-04,0,106,opted_out,newsletter,0,0,0,1,0,0
L01240,Direct,2025-12-07,0,94,opted_in,gated_content,3,2,2,2,0,0
L01241,Direct,2026-02-04,0,58,opted_out,signup_form,6,3,0,0,1,0
L01242,Direct,2025-12-11,0,70,unknown,unknown,10,1,0,0,0,0
L01243,Direct,2026-02-17,0,51,opted_in,newsletter,3,1,2,1,0,0
L01244,Direct,2026-02-02,0,106,opted_in,import,1,1,1,0,0,0
L01245,Direct,2026-01-27,0,109,opted_out,gated_content,8,1,0,0,0,0
L01246,Direct,2026-01-28,0,90,opted_in,event,9,2,0,1,0,0
L01247,Direct,2026-02-15,0,99,opted_in,import,6,1,1,1,0,0
L01248,Direct,2026-02-24,0,93,opted_in,event,0,0,0,0,0,0
L01249,Direct,2026-01-21,0,68,opted_in,gated_content,6,2,2,1,0,1
L01250,Direct,2026-04-01,0,96,opted_in,event,9,1,0,1,0,0
L01251,Direct,2026-02-26,0,24,opted_in,gated_content,14,0,4,2,0,0
L01252,Direct,2026-01-02,0,114,opted_out,event,7,2,0,1,0,0
L01253,Direct,2026-02-13,0,140,opted_out,signup_form,9,0,0,0,0,0
L01254,Direct,2026-02-16,0,124,opted_in,gated_content,10,0,5,0,1,1
L01255,Direct,2026-03-16,0,69,opted_in,gated_content,3,1,4,1,0,0
L01256,Direct,2026-01-04,0,60,opted_in,import,11,4,2,1,0,0
L01257,Direct,2026-04-21,0,59,opted_in,import,3,3,3,1,0,0
L01258,Direct,2026-05-25,0,66,opted_in,event,3,0,4,0,0,0
L01259,Direct,2026-01-20,0,62,opted_out,event,11,1,0,0,0,0
L01260,Direct,2026-01-20,0,53,opted_in,signup_form,8,3,2,1,0,0
L01261,Direct,2025-12-10,0,71,opted_in,gated_content,11,2,4,1,0,0
L01262,Direct,2026-01-20,0,112,opted_out,event,3,0,0,1,0,0
L01263,Direct,2026-01-13,0,49,opted_in,newsletter,12,1,3,1,0,0
L01264,Direct,2026-03-19,0,80,unknown,unknown,8,1,0,1,0,1
L01265,Direct,2026-05-11,0,115,opted_in,signup_form,9,3,5,2,0,0
L01266,Direct,2026-02-10,0,96,opted_in,gated_content,11,3,5,1,1,1
L01267,Direct,2025-12-14,0,86,opted_in,event,8,2,1,0,0,0
L01268,Direct,2026-05-22,0,134,opted_in,import,2,0,1,0,0,0
L01269,Direct,2026-03-03,0,106,opted_in,import,8,2,5,1,0,0
L01270,Direct,2025-12-23,0,46,opted_out,import,14,1,0,0,1,1
L01271,Direct,2026-04-26,0,121,opted_in,import,5,0,0,1,0,0
L01272,Direct,2026-05-03,0,126,opted_in,import,3,0,4,1,0,0
L01273,Direct,2026-01-02,0,63,opted_in,newsletter,14,2,5,1,1,0
L01274,Direct,2025-12-15,0,88,opted_in,signup_form,9,0,3,0,0,0
L01275,Direct,2025-12-18,0,116,opted_in,gated_content,0,0,2,0,0,0
L01276,Direct,2025-12-12,0,95,opted_in,newsletter,13,2,3,2,0,0
L01277,Direct,2025-12-16,0,134,opted_in,gated_content,5,1,0,2,0,0
L01278,Direct,2026-03-24,0,100,opted_in,event,12,2,4,2,0,0
L01279,Direct,2026-01-27,0,50,unknown,unknown,12,2,0,1,0,0
L01280,Direct,2026-02-10,0,43,opted_in,newsletter,7,3,5,0,1,0
L01281,Direct,2026-01-14,0,113,opted_in,event,5,2,1,0,0,0
L01282,Direct,2026-04-04,0,66,opted_in,gated_content,12,2,6,1,0,0
L01283,Direct,2025-12-27,0,105,opted_in,signup_form,5,0,0,0,0,0
L01284,Direct,2026-03-21,0,68,opted_in,newsletter,14,4,0,1,1,1
L01285,Direct,2026-05-05,0,43,opted_in,event,12,2,0,2,0,1
L01286,Direct,2026-03-03,0,146,opted_in,event,2,1,4,0,0,0
L01287,Direct,2025-12-26,0,51,opted_in,gated_content,9,2,3,1,1,0
L01288,Direct,2026-05-21,0,89,opted_out,newsletter,5,1,0,0,0,0
L01289,Direct,2025-12-24,0,65,opted_in,event,8,0,2,1,0,0
L01290,Direct,2026-02-23,0,61,opted_in,gated_content,6,3,4,1,1,0
L01291,Direct,2026-04-15,0,131,opted_in,newsletter,5,0,4,0,0,0
L01292,Direct,2026-02-10,0,87,opted_in,import,11,1,3,2,0,0
L01293,Direct,2026-03-11,0,146,unknown,unknown,9,0,0,1,0,0
L01294,Direct,2025-12-02,0,90,opted_in,event,1,0,0,1,0,0
L01295,Direct,2026-04-10,0,78,opted_in,newsletter,8,3,3,2,0,0
L01296,Direct,2026-04-22,0,84,unknown,unknown,7,1,0,1,0,1
L01297,Direct,2026-05-07,0,89,opted_in,signup_form,7,1,3,1,0,0
L01298,Direct,2026-01-06,0,89,opted_in,import,5,0,3,0,0,0
L01299,Direct,2025-12-10,0,76,opted_out,gated_content,15,2,0,1,1,1
L01300,Direct,2026-03-14,0,146,opted_in,gated_content,7,0,1,0,0,0
L01301,Direct,2026-01-13,0,123,opted_in,newsletter,9,1,2,1,0,0
L01302,Direct,2026-01-27,0,69,opted_in,event,12,2,2,0,1,0
L01303,Direct,2025-12-09,0,126,unknown,unknown,1,1,0,1,0,0
L01304,Direct,2026-01-14,0,93,unknown,unknown,8,1,0,3,1,0
L01305,Direct,2025-12-22,0,74,opted_out,signup_form,9,1,0,1,0,1
L01306,Direct,2026-05-20,0,41,opted_in,gated_content,13,1,4,1,0,0
L01307,Direct,2026-04-10,0,52,opted_out,signup_form,8,2,0,1,0,0
L01308,Direct,2026-05-14,0,70,unknown,unknown,5,2,0,1,0,0
L01309,Direct,2026-02-18,0,36,opted_in,newsletter,7,3,4,1,0,0
L01310,Direct,2026-03-25,0,62,opted_in,event,9,3,6,2,1,0
L01311,Direct,2026-05-27,0,107,opted_in,gated_content,5,0,0,1,0,0
L01312,Direct,2026-03-25,0,46,opted_in,event,7,2,0,2,0,0
L01313,Direct,2026-02-09,0,87,opted_in,gated_content,10,2,4,1,0,0
L01314,Direct,2026-03-24,0,55,opted_in,import,8,1,3,0,0,0
L01315,Direct,2026-01-17,0,106,opted_in,signup_form,0,0,1,0,0,0
L01316,Direct,2025-12-10,0,66,opted_in,import,9,0,5,0,1,0
L01317,Direct,2025-12-25,0,69,opted_out,gated_content,3,0,0,2,1,0
L01318,Direct,2026-05-21,0,76,opted_in,import,7,2,3,1,0,0
L01319,Direct,2026-02-12,0,33,opted_in,newsletter,13,2,4,1,0,0
L01320,Direct,2025-12-20,0,58,opted_in,import,6,1,0,2,1,0
L01321,Direct,2026-02-08,0,30,opted_in,import,9,2,1,1,0,1
L01322,Direct,2025-12-03,0,149,opted_in,newsletter,9,0,2,0,0,0
L01323,Direct,2025-12-06,0,94,unknown,unknown,7,2,0,0,0,0
L01324,Direct,2026-01-13,0,78,opted_in,gated_content,8,1,3,1,0,0
L01325,Direct,2026-02-02,0,93,opted_in,newsletter,3,1,2,0,0,0
L01326,Direct,2025-12-18,0,55,opted_in,signup_form,10,4,8,2,0,0
L01327,Direct,2025-12-06,0,34,unknown,unknown,9,3,0,1,0,0
L01328,Direct,2026-01-24,0,99,opted_in,newsletter,4,1,6,0,0,0
L01329,Direct,2026-05-18,0,129,opted_in,event,8,0,3,0,0,1
L01330,Direct,2026-04-02,0,75,opted_in,import,11,2,5,1,1,1
L01331,Direct,2026-01-13,0,159,opted_in,import,4,1,0,0,0,0
L01332,Direct,2026-04-19,0,92,unknown,unknown,12,2,0,0,1,0
L01333,Direct,2026-01-17,0,65,opted_in,newsletter,5,1,3,1,0,0
L01334,Direct,2026-03-13,0,13,opted_out,event,11,3,0,1,0,0
L01335,Direct,2026-05-26,0,102,opted_in,newsletter,4,3,2,1,0,0
